x,y,const_year,num_story,DS,vs30,Type,subregion
9.265538555784818,4.376699032252194,1930,2,0,525,A,1
-4.762849227143412,0.1768885833953746,1842,5,3,525,A,2
-4.316083227142932,2.176814583395334,1912,3,1,525,A,2
4.933466994263611,-10.620026325399454,1928,4,0,525,A,0
-3.962652440903172,2.7943681132974056,1882,5,3,525,A,2
12.19338908494158,0.1055891572452232,1972,6,0,525,C,1
-5.3653774409030905,2.273678113297347,1892,6,0,525,A,2
10.341883084941609,1.6886481572452716,1979,3,0,525,B,1
-3.387435440903106,3.529112113297497,1926,4,1,525,A,2
-5.354495887684438,5.188385434508714,1905,4,3,525,A,2
-3.942634440903463,2.179285113297265,1966,5,1,525,A,2
-3.141950440903189,1.2126751132975464,1842,4,2,525,A,2
9.1952555557848,4.857582032251916,1940,1,0,525,A,1
-5.331367887684168,4.9901644345086105,1929,3,3,525,A,2
-5.654527227143368,0.6923525833952127,1885,5,1,525,A,2
4.887981994263512,-10.407377325399398,1968,4,0,525,A,0
12.005298084941591,0.7999651572453708,1945,3,0,525,B,1
4.789626994263429,-10.317857325399403,1955,3,0,525,A,0
-4.3991114409031855,3.10698411329734,1812,5,2,525,A,2
-4.503655227143205,0.4025215833953908,1812,6,3,525,A,2
-5.237884227143346,1.0061605833953209,1881,5,1,525,A,2
-3.4763164409032346,2.2046301132972808,1911,6,3,525,A,2
5.861865501777089,-3.239778499393827,1930,6,1,525,A,0
-6.895927887684424,6.653344434508622,1949,2,0,525,C,2
-5.058176887684398,4.6821824345088,1934,5,3,525,A,2
5.340823501776782,-2.6027194993936917,1931,6,2,525,B,0
-5.937389887684562,7.439762434508761,1908,6,3,525,A,2
5.769075994263815,-11.207418325399363,1999,4,0,525,C,0
-4.020720440902993,1.7376571132974554,1880,5,2,525,A,2
10.312016084941412,1.7597521572453765,1922,5,0,525,A,1
11.050199084941347,0.8920551572452418,2001,2,0,525,C,1
4.625959994263624,-10.69545832539932,1910,3,0,525,A,0
4.521329501776933,-4.53019049939366,1948,4,1,525,A,0
10.171724555784524,4.024095032252038,1780,3,0,525,A,1
3.998363501776936,-4.048254499393755,1964,3,1,525,A,0
-6.928082887684299,6.746632434508879,1953,2,0,525,A,2
4.4756919942633,-11.614523325399364,1977,6,0,525,C,0
5.315654501776777,-3.8130624993936575,1924,4,2,525,A,0
12.28327908494132,1.8109131572454693,1967,3,1,525,A,1
4.61376299426361,-9.663376325399373,1994,3,0,525,C,0
-4.95810544090317,2.196670113297369,1892,8,3,525,A,2
5.709517994263436,-8.629896325399319,1931,2,0,525,A,0
4.176293501776769,-4.098217499393689,1977,2,0,525,C,0
-5.54568888768455,7.274647434508747,1956,6,0,525,A,2
6.18189699426371,-8.538374325399378,1908,4,0,525,A,0
-4.457703227143262,1.1682965833954668,1911,6,0,525,B,2
10.12426655578452,3.6541200322519702,1986,5,0,525,B,1
-5.541535887684235,5.619120434508627,2007,4,3,525,C,2
5.13954950177677,-2.5858164993937347,1957,6,0,525,A,0
-3.735646440903098,1.9002471132973648,1865,5,3,525,A,2
-2.63159844090295,2.6499571132974147,1973,4,1,525,C,2
-4.810898887684575,4.674741434508601,1931,3,1,525,B,2
5.5530489942634205,-8.571386325399477,1955,3,0,525,A,0
6.0312179942634,-10.173730325399609,1934,3,0,525,A,0
12.053928084941369,1.8548551572452572,1985,3,0,525,B,1
-2.6691724409033544,2.7345511132973392,1982,2,1,525,C,2
-3.394875440903421,1.0534421132974607,1947,6,2,525,B,2
-4.985324227143443,1.662996583395433,1881,4,2,525,A,2
-2.99576144090314,2.3061851132974702,1889,4,2,525,A,2
-5.361166887684535,6.44282343450865,1976,2,0,525,C,2
3.058412501776644,-3.201439499393876,1960,3,3,525,A,0
5.980675501777029,-4.393000499393741,1908,5,0,525,A,0
11.009733084941423,0.8526581572452336,2001,2,0,525,C,1
-6.826794887684459,7.039756434508686,1944,2,1,525,A,2
-5.313435887684422,8.006914434508612,1876,4,0,525,A,2
14.716552266510456,-3.432100415258926,2018,4,0,525,C,1
-4.6649298876844245,5.102592434508747,1942,2,2,525,A,2
9.279403555784716,4.036630032252109,1895,6,1,525,A,1
5.0992665017769525,-2.5647784993938725,1957,6,0,525,A,0
12.262211084941306,4.653756157245372,2002,6,0,525,C,1
11.348626084941522,0.8365881572451066,1927,4,0,525,A,1
3.64257850177674,-4.26446749939368,1948,2,0,525,A,0
5.78424150177662,-4.205971499393803,1953,4,0,525,B,0
10.215576555784768,2.9877950322520554,1850,3,0,525,A,1
9.963566084941457,1.153075157245386,1922,3,0,525,A,1
-5.600724887684295,5.492775434508726,1932,3,3,525,A,2
15.119865266510253,-2.7653644152590253,2000,5,0,525,C,1
-5.9341352271431935,-0.0762034166045495,1889,6,3,525,A,2
-4.455582227143274,0.4055295833952996,1884,5,2,525,A,2
-4.135861227143429,1.4409745833955083,1860,4,3,525,A,2
8.40178555578473,6.228494032252005,2017,4,0,525,C,1
5.733062994263449,-10.253750325399484,1986,6,0,525,C,0
3.668548501776882,-3.795057499393982,2016,5,1,525,C,0
13.808753266509932,-3.432110415258673,1968,3,0,525,B,1
3.436630501776932,-3.54543549939371,2012,5,0,525,C,0
-6.860113887684578,6.983290434508685,1933,3,3,525,A,2
-5.185728227143151,-0.4650104166045921,1928,8,3,525,A,2
4.59832599426359,-11.134635325399518,1962,5,2,525,A,0
-3.828763227143205,1.348785583395319,1899,4,1,525,A,2
10.629947084941456,0.1526131572451881,2014,3,0,525,C,1
-3.461013440903104,3.6159981132975463,1940,4,0,525,A,2
9.695144555784513,3.1809220322520595,1929,3,0,525,A,1
-4.717762887684161,4.5833944345087865,2000,2,1,525,C,2
10.526524084941435,1.486818157245299,1947,4,0,525,B,1
5.417026994263736,-10.93456032539932,1948,3,0,525,A,0
6.121215994263778,-8.668105325399598,1956,2,0,525,B,0
-4.317522227143505,1.013432583395378,1880,4,1,525,A,2
-4.436661440903196,3.1089571132974747,1442,5,2,525,A,2
4.587471994263481,-11.41073432539945,1990,3,1,525,C,0
3.3567415017768383,-3.8673764993938615,1930,5,2,525,A,0
12.669127266510252,-3.461150415258796,1973,5,0,525,B,1
-5.663858887684286,5.555340434508675,1931,3,3,525,A,2
-5.4777738876844655,5.618107434508797,1926,4,2,525,A,2
12.019459084941651,0.7365151572452682,1933,3,0,525,B,1
7.086237994263641,-12.059231325399356,1999,4,0,525,C,0
5.054033501777127,-4.829704499393705,1990,3,0,525,C,0
-2.001933440903473,4.455282113297454,1937,2,2,525,A,2
6.034001501776771,-4.300084499393682,1978,6,0,525,B,0
3.841795501776602,-4.352154499393867,2011,6,0,525,C,0
4.369174994263588,-10.389960325399375,1962,3,1,525,B,0
3.811196994263312,-9.418735325399371,1982,3,0,525,B,0
9.85383408494156,0.5168411572450999,1906,4,0,525,A,1
7.271936994263299,-11.366459325399251,2003,4,0,525,B,0
-5.74011822714339,0.129421583395505,1887,6,2,525,A,2
3.37760350177669,-4.058539499393822,1950,2,1,525,A,0
5.691317501777036,-3.596426499393777,1910,6,2,525,B,0
-4.788591227143221,0.4317985833954836,1879,7,2,525,A,2
5.647594501776808,-4.423341499393876,1919,4,0,525,B,0
-6.116854887684271,7.760290434508729,1946,6,2,525,A,2
-2.001506440903073,4.541161113297431,1937,2,3,525,A,2
10.603076555784586,4.678670032252061,2005,2,0,525,B,1
4.685492501776849,-4.7728984993938806,1926,3,2,525,A,0
4.565967501776783,-4.423459499393806,1934,4,0,525,B,0
-4.527388440902984,2.9258451132975374,1350,5,3,525,A,2
4.894600501776864,-4.074276499393767,1944,4,0,525,A,0
-5.35019988768437,4.763428434508764,1956,3,2,525,A,2
-5.67730522714293,0.4825055833955858,1890,6,1,525,A,2
-3.688860227143429,1.202636583395396,1938,4,3,525,A,2
-5.542866227143455,1.2907925833954224,1894,5,1,525,A,2
-5.764325227143323,1.5070955833953477,1911,6,2,525,B,2
-5.552804227143148,0.3913685833954687,1896,6,3,525,A,2
-4.419527227143241,1.6295755833953436,1907,5,0,525,A,2
6.640636994263744,-9.895715325399513,1900,4,0,525,A,0
-3.12677944090318,3.581961113297421,1904,4,2,525,A,2
10.980468084941757,1.951476157245171,1948,2,0,525,B,1
-4.514793227143506,0.9398975833953856,1885,4,0,525,A,2
-4.385976887683968,4.650746434508815,2004,2,2,525,C,2
6.023787994263742,-10.37182732539934,1971,8,0,525,B,0
4.403560994263401,-11.08649732539941,1974,4,0,525,C,0
-6.847753887684407,7.0619814345086205,1944,3,3,525,A,2
-5.499681227143461,1.1656245833953918,1895,6,1,525,A,2
-6.45103788768421,7.464965434508681,1895,4,2,525,A,2
13.294595266510434,-2.2969754152589097,1975,5,0,525,C,1
9.82517355578489,3.64273503225218,1600,4,0,525,A,1
14.935558266510265,-2.876038415258815,1956,2,0,525,A,1
-4.184017227143264,2.0540775833954186,1920,3,2,525,B,2
-3.3298804409032403,1.5705611132973267,1820,2,0,525,A,2
10.027465555784833,3.343623032252257,1924,4,0,525,B,1
-2.975243440903329,2.5284691132974157,1908,5,3,525,A,2
-3.6070094409032993,0.9614841132974838,1943,1,1,525,A,2
4.267205994263307,-9.281409325399569,1975,5,1,525,C,0
-4.658096887684055,5.144299434508607,1908,4,3,525,A,2
-4.6426044409031295,2.850017113297536,1812,6,2,525,A,2
-6.15339088768434,4.541265434508627,1946,2,0,525,B,2
4.513079994263492,-11.642273325399334,2016,2,0,525,C,0
7.316913994263771,-11.325689325399413,1904,3,0,525,A,0
12.552493084941696,0.9390981572452723,1985,4,0,525,C,1
6.024074994263586,-10.327938325399304,1961,6,1,525,B,0
-5.657584227143267,-0.0906124166044364,1894,2,2,525,A,2
3.1813205017769235,-3.602892499393823,1822,2,2,525,A,0
-2.8410244409032988,3.417121113297508,1959,3,1,525,C,2
5.620047994263544,-10.597872325399454,1966,4,0,525,B,0
6.261712994263647,-9.790033325399396,1937,3,0,525,B,0
-5.144960227143307,0.9594215833954324,1880,5,3,525,A,2
9.171554555784727,5.72556503225201,1997,3,0,525,C,1
-5.608932887684491,5.220667434508609,1894,2,2,525,A,2
-4.463741227143252,1.3222455833954785,1915,5,0,525,A,2
9.498869555784726,3.693174032252277,1890,5,0,525,A,1
-3.4453314409033613,0.9347341132974912,1911,6,0,525,A,2
3.481776501776864,-4.313425499393764,1951,2,1,525,B,0
-2.546049440903049,2.261028113297453,1837,3,3,525,A,2
-3.196744440903318,3.5908971132973697,1934,3,3,525,A,2
10.47093555578454,4.6998510322521305,1960,4,0,525,B,1
5.370208501776602,-2.6225014993937688,1931,6,1,525,B,0
12.188023084941255,4.536845157245299,1956,5,2,525,A,1
9.733190555784637,3.218588032252004,1956,3,0,525,A,1
-5.265799887684183,5.41228443450856,2013,5,0,525,C,2
4.911423501776795,-3.07021849939378,1991,4,1,525,C,0
3.5239545017770126,-4.036756499393681,1933,2,1,525,A,0
-5.943884227143477,0.7123175833953965,1881,5,2,525,A,2
12.05074908494155,1.9300281572454343,1800,3,1,525,A,1
-5.236815887684147,4.447463434508531,1951,4,3,525,A,2
-5.497551887684326,5.7161854345085565,1931,4,1,525,B,2
-5.274019887684348,6.865281434508884,1955,3,1,525,A,2
-2.6518524409034274,3.213116113297456,1899,4,0,525,A,2
4.050211501777,-3.5043384993936737,2008,3,1,525,C,0
9.478439555784693,3.901255032252269,1931,3,0,525,A,1
-7.009356887684421,7.100478434508627,1931,3,0,525,A,2
11.66255308494167,4.701453157245343,1935,5,0,525,B,1
12.12213608494151,5.0151311572453245,1997,3,0,525,C,1
4.566419994263427,-11.372348325399503,1990,3,0,525,C,0
9.993175555784775,3.3218880322519944,1930,3,0,525,A,1
-2.663260440903274,3.639940113297353,1937,2,1,525,B,2
4.554719994263408,-9.798374325399369,1947,5,1,525,B,0
-5.923921887684459,7.525636434508865,1907,5,0,525,A,2
4.188511994263493,-8.9030033253993,1931,2,0,525,A,0
-2.5331384409032456,1.7242441132973276,1923,3,1,525,A,2
10.209520555784596,3.090306032252105,1971,4,0,525,B,1
-4.941760227143383,1.7120665833954618,1951,6,1,525,B,2
-5.625255227143149,1.5932845833952245,1985,6,1,525,C,2
-3.1218954409032325,1.1832711132974332,1898,6,0,525,A,2
5.167979501777069,-5.133189499393842,1986,4,0,525,C,0
13.83704726651012,-2.5975384152589207,2005,3,0,525,C,1
9.447575555784857,6.157297032252021,2005,3,0,525,C,1
-3.339716440903418,3.705164113297524,1997,6,1,525,C,2
7.473543994263721,-11.936226325399208,1950,2,0,525,B,0
13.60124926650996,-1.3043714152588812,1991,4,0,525,C,1
-5.646332887684197,5.42312743450881,1926,4,2,525,A,2
-6.8027638876840815,7.0840224345087925,1944,2,1,525,A,2
9.315948555784647,3.680505032252089,1923,4,0,525,B,1
5.162221994263703,-10.842416325399586,1894,4,2,525,A,0
9.697690555784678,3.208274032252124,2007,2,0,525,B,1
-5.1740008876843735,7.440849434508632,1895,5,1,525,A,2
-2.6067414409030665,2.6740441132974238,1947,3,1,525,A,2
10.09050108494123,0.5606091572453273,1948,6,0,525,A,1
5.360415501776885,-2.657085499393764,1932,5,1,525,A,0
5.711873501776978,-2.984340499393687,1890,2,1,525,A,0
4.389229994263545,-9.602007325399589,1929,3,2,525,A,0
-4.665845440903,2.8352911132974263,1593,7,1,525,A,2
10.44252608494137,0.9385661572452512,1952,3,0,525,A,1
6.2226929942634825,-11.34593732539945,1974,4,0,525,C,0
-3.1898194409031806,2.1688511132974604,1901,4,2,525,A,2
-5.497772887684564,6.419068434508713,1908,6,2,525,A,2
5.714458501776704,-4.077168499393741,1909,3,0,525,A,0
-5.605994887684405,4.6998414345086665,2008,6,0,525,C,2
10.958204084941578,2.3007561572453064,1934,3,0,525,B,1
-5.197194887684249,8.015592434508758,1889,6,1,525,A,2
-5.446453227143244,1.3128785833953671,1881,6,2,525,A,2
-3.905833440903267,2.542049113297235,1859,5,2,525,A,2
10.387033555784686,3.4758730322521423,1956,3,0,525,A,1
6.133996994263683,-9.241147325399355,1994,5,0,525,C,0
10.449253084941326,2.0168261572452515,1698,3,0,525,A,1
9.238100555784744,3.646382032252181,1676,4,0,525,A,1
-6.78072188768448,6.9977484345087895,1944,3,2,525,A,2
14.017019266510026,-2.234072415258904,1978,3,0,525,C,1
-5.288802887684428,6.641716434508648,1900,4,1,525,A,2
4.258253994263626,-10.216823325399378,1967,2,0,525,B,0
-6.334833887684285,7.335026434508759,1932,5,0,525,B,2
-5.311376887684505,5.2040654345086885,1895,5,0,525,A,2
3.943256501776801,-2.740078499393752,2017,1,0,525,C,0
-4.921820227143249,1.778043583395437,1911,5,0,525,A,2
-3.0171264409031995,2.873256113297412,1930,4,1,525,A,2
-6.49366988768435,7.406987434508633,1938,3,1,525,A,2
-2.648050440903249,3.001700113297357,1925,4,3,525,A,2
4.690220994263612,-10.886709325399512,1989,3,0,525,C,0
6.471772994263532,-9.082123325399312,1961,2,1,525,A,0
10.297040555784635,4.229005032252193,1973,3,0,525,B,1
-4.466587227143115,0.2584795833954914,1912,4,2,525,B,2
-6.393590887684072,4.483547434508605,1955,3,2,525,B,2
-5.242692887684202,5.03710443450856,1929,4,3,525,A,2
10.394073084941487,0.2897521572453492,2001,5,0,525,C,1
-4.117642227143384,1.708327583395466,1924,3,3,525,A,2
8.569074555784713,5.969662032252021,1921,4,0,525,A,1
5.031414501776823,-4.093908499393768,1989,4,0,525,C,0
-5.776747227143111,0.6134685833954237,1886,1,3,525,A,2
-6.179762227142979,0.4861415833955007,1896,5,3,525,A,2
-3.4910524409028643,3.3492571132974085,1963,6,2,525,A,2
-4.47913222714316,2.1421635833953943,1926,3,2,525,A,2
4.488457994263584,-10.53664232539943,1968,5,0,525,B,0
5.625429501776949,-3.154899499393826,1930,7,0,525,A,0
-3.089746440903115,2.628842113297406,1906,6,3,525,A,2
-3.471550227143431,1.1583355833954911,1972,2,1,525,C,2
-4.342301440903144,2.7266431132975235,1650,4,3,525,A,2
6.989755994263717,-11.420900325399476,1969,3,0,525,C,0
-6.384468887684138,7.16441443450864,1920,3,2,525,A,2
4.217330501776729,-4.2575074993937445,1938,4,3,525,A,0
-5.3184168876844655,5.173865434508539,1894,6,1,525,A,2
5.797139501777025,-3.6580774993937606,1891,5,1,525,A,0
-3.169133440903339,1.6749011132974196,1900,6,0,525,A,2
-4.089376227143126,1.7623055833953811,1926,3,1,525,A,2
-6.81341788768424,6.789093434508654,1943,3,1,525,A,2
5.052448501776695,-4.696767499393848,1991,3,0,525,C,0
3.738302501776985,-4.072010499393803,1952,3,0,525,A,0
11.513780084941324,2.170724157245278,1937,3,0,525,B,1
-3.0387454409033,1.8190351132975413,1834,5,0,525,A,2
-2.7506824409033346,2.8546021132974424,1911,4,3,525,A,2
5.248856994263363,-9.16727132539943,1924,3,0,525,A,0
3.859654501776646,-3.444618499393931,1948,4,3,525,A,0
9.507863555784528,4.046339032252039,1934,4,0,525,A,1
5.354259501776966,-3.5530184993937777,1896,5,0,525,A,0
6.665815994263497,-10.02763232539944,1930,4,0,525,A,0
-6.766688887684554,7.303026434508606,1939,3,2,525,A,2
5.682290994263397,-9.166782325399414,2015,2,0,525,C,0
-5.4694168876843055,5.6718884345086416,1931,4,3,525,B,2
-5.493874227143457,1.2439965833953366,1876,3,2,525,A,2
4.45440450177685,-4.994261499393764,1970,5,0,525,C,0
-2.9252224409033136,2.0637981132974623,1926,5,1,525,A,2
9.37938255578479,5.985711032252088,1938,5,0,525,A,1
4.086010501776769,-3.0127154993937832,1946,3,2,525,B,0
-5.379868227143212,1.3459165833954003,1934,6,0,525,A,2
6.184745994263679,-10.101323325399497,1986,4,0,525,B,0
7.092787994263702,-12.080649325399396,1999,4,0,525,C,0
4.575935501776627,-3.224488499393777,1944,5,3,525,A,0
11.021039555784911,4.5123980322521255,1960,3,0,525,A,1
11.974679084941478,0.8786301572453716,1944,2,0,525,A,1
3.6008995017768086,-4.410649499393861,1934,3,0,525,A,0
-4.271893227143315,2.0359705833953186,1920,3,3,525,A,2
-2.9834394409030995,2.638617113297624,1910,4,2,525,B,2
4.674431501776695,-3.232775499393659,1934,5,0,525,A,0
5.507087994263614,-10.30783532539947,1975,2,0,525,C,0
6.994158994263628,-10.65180932539936,1957,6,0,525,B,0
-4.173381440903073,2.0030621132973288,1927,6,2,525,A,2
-4.334612440903117,2.8031701132974653,1700,5,3,525,A,2
-2.6711054409033625,1.9217611132973893,1923,4,0,525,A,2
10.855547555784828,4.561153032251927,1965,2,0,525,A,1
-3.1705744409032253,2.0837741132975047,1995,4,1,525,C,2
-3.668635440903005,2.400079113297334,1944,2,2,525,A,2
-5.540420887684208,6.866941434508785,1928,5,3,525,A,2
7.110508994263412,-10.71509032539932,1964,3,0,525,B,0
10.190376084941567,0.4646081572452125,2002,5,0,525,C,1
4.9832325017768255,-4.145169499393836,1924,5,1,525,A,0
-5.830466887684283,5.484144434508803,1946,2,1,525,C,2
3.165356501776756,-3.146700499393722,1945,4,2,525,A,0
-3.592170440903361,1.0334811132972668,1892,3,3,525,A,2
4.246220501776776,-3.685883499393816,1952,3,1,525,A,0
5.949344501776892,-4.167243499393811,1897,4,3,525,A,0
10.36232508494161,0.402282157245228,1964,5,0,525,A,1
-4.3401564409032165,2.7353161132973405,1812,2,2,525,A,2
2.87707050177724,-3.3325824993937143,1934,2,1,525,A,0
4.8976775017767125,-4.90704749939386,1966,3,0,525,A,0
3.6070955017770814,-4.163489499393739,1933,2,0,525,A,0
-5.6653162271433,-0.1097684166045027,1895,6,3,525,A,2
-6.986648887684455,6.906495434508738,1953,2,1,525,B,2
5.1934535017771,-3.874639499393828,1929,4,0,525,A,0
-5.250571887684432,6.414173434508907,1988,2,3,525,C,2
-5.631285227143159,0.466177583395428,1886,4,2,525,A,2
5.341909501776996,-4.04503149939382,1954,6,2,525,A,0
13.642521266509895,-3.1625514152588288,1965,1,0,525,B,1
9.37911655578478,3.8345050322520855,1926,5,0,525,A,1
-2.6481734409030526,2.1343031132976016,1913,6,0,525,B,2
-6.70344222714322,2.1613205833953444,1989,9,3,525,B,2
11.679651084941476,1.8194811572454377,1958,3,0,525,A,1
9.330299555784908,5.452620032252074,1950,5,0,525,A,1
-3.656170440903212,0.973900113297514,1892,3,2,525,A,2
15.13508226650992,-2.7646854152590343,2000,5,0,525,C,1
4.066513994263872,-9.029520325399222,1964,3,1,525,A,0
-5.446973887684466,6.107468434508714,1913,6,2,525,B,2
-5.91276922714325,0.8930435833954462,1894,6,0,525,A,2
9.86807208494131,0.7093401572453253,1951,3,0,525,B,1
-2.992016440903159,1.1764541132974775,1891,5,1,525,A,2
-4.553776227143422,1.5047395833953845,1903,6,1,525,A,2
-5.254414887684392,5.99286643450861,1926,4,2,525,A,2
4.239548501776795,-4.760479499393744,1968,3,2,525,A,0
15.123166266510443,-2.918136415258939,2007,3,0,525,C,1
-3.5900264409033174,2.077364113297545,1943,6,0,525,A,2
3.6127805017771664,-4.131089499393687,1955,2,0,525,A,0
3.87024299426362,-8.903267325399316,1955,2,0,525,B,0
-5.715899227143487,0.1300735833954505,2016,6,1,525,C,2
-5.614293227143313,0.24873658339542,1897,5,0,525,A,2
-5.553046227143219,1.1275435833954717,1896,5,3,525,A,2
6.472005994263739,-9.494126325399453,1931,7,0,525,B,0
12.13432008494167,2.2512931572452466,1960,4,0,525,A,1
-3.972236440903077,1.5690281132974455,1994,5,1,525,C,2
6.5022919942634445,-10.321351325399224,1900,5,1,525,A,0
13.459180266510424,-1.1388754152588056,1978,4,0,525,C,1
5.407630501776936,-4.151533499393684,1910,5,2,525,A,0
-4.438267440903461,2.923905113297433,1394,3,1,525,A,2
4.612145994263713,-11.25737032539944,1961,2,0,525,B,0
-4.277777227143012,1.8734305833955105,1924,4,3,525,A,2
-2.559148440903288,2.233925113297328,1924,4,2,525,A,2
-3.1550694409029223,2.2395961132974485,1944,5,1,525,A,2
-5.635316887684271,7.359681434508698,1894,5,0,525,A,2
9.623463084941456,0.8799331572453788,2004,5,0,525,C,1
5.517570501777215,-4.568657499393742,2005,6,0,525,C,0
-3.418445440903257,2.294747113297472,1953,3,2,525,B,2
-5.648187887684175,5.895529434508685,1955,4,2,525,B,2
3.8915795017768735,-3.3517354993936745,1996,4,1,525,C,0
3.475170501776944,-3.300223499393672,2012,7,1,525,C,0
12.884983084941474,3.99365815724531,1894,4,1,525,A,1
5.365591501777004,-3.299312499393812,1919,6,0,525,B,0
5.291791994263306,-11.199529325399386,1965,4,0,525,B,0
-4.760163227143145,0.1230365833953683,1812,5,1,525,A,2
12.445482084941183,4.391516157245352,1963,4,0,525,B,1
-6.043945227143118,0.7476575833953021,1953,1,0,525,B,2
-3.9455564409031343,2.3595961132973398,1888,7,2,525,A,2
4.911434501776881,-1.5112274993936747,1933,6,0,525,A,0
6.162864994263558,-9.344426325399514,1926,6,0,525,A,0
4.5880015017768585,-3.5504444993936826,1953,4,3,525,A,0
6.132062501776915,-3.783756499393752,1915,6,0,525,A,0
-2.764598440903216,3.270757113297332,1913,6,3,525,A,2
6.698429994263691,-9.369193325399396,1902,2,0,525,A,0
11.11316308494154,1.2095971572452449,1920,2,0,525,A,1
6.124212501776952,-4.336326499393811,1960,6,0,525,B,0
9.925047084941276,1.0939951572453914,2011,3,0,525,C,1
3.142270501776608,-3.8172434993936735,2000,3,0,525,C,0
6.629918994263292,-10.175410325399458,1951,5,0,525,B,0
3.0604485017769605,-3.492972499393721,1952,4,3,525,A,0
5.265115501776933,-4.546211499393797,1991,5,0,525,C,0
-5.989887887684576,7.8418094345088,1897,4,2,525,A,2
-4.012735440903258,1.9722971132973548,1998,6,1,525,C,2
6.2996699942636525,-11.623142325399318,1984,4,0,525,C,0
11.843189084941264,5.049769157245184,1976,4,0,525,C,1
-6.039149227143404,0.1891535833952176,1948,7,2,525,A,2
4.796146501776917,-5.001772499393786,1968,3,1,525,A,0
5.03128350177704,-2.4385534993936684,1912,6,3,525,A,0
-6.548838887684555,4.19331743450854,1957,4,2,525,A,2
5.41982750177695,-4.348059499393861,1929,3,0,525,A,0
-5.596611887684334,5.603809434508744,1931,3,3,525,A,2
5.529220501777132,-3.780799499393828,1896,6,1,525,A,0
-2.325981440902966,3.585180113297365,1967,4,3,525,A,2
-5.216246887684351,6.89523743450874,1958,5,3,525,A,2
5.976695501777073,-4.2059284993937975,1954,5,0,525,A,0
-4.821263887684212,5.452342434508605,1903,5,2,525,A,2
-5.10593588768444,4.686383434508766,1939,4,2,525,A,2
-4.171936440903197,2.661937113297409,1888,5,1,525,A,2
12.590547084941342,0.8103551572450591,1978,7,0,525,B,1
13.656286266510044,-3.232482415259053,1974,2,0,525,B,1
10.51790508494171,0.8419331572453679,1955,3,0,525,A,1
-4.268476440903202,3.128505113297461,1700,5,1,525,A,2
-5.199655887684289,7.364030434508745,1877,4,1,525,A,2
-4.974094887684545,6.667623434508609,2014,2,0,525,C,2
-3.6396484409033167,2.429498113297523,1951,5,2,525,B,2
5.287384501776984,-3.073474499393745,1931,5,2,525,B,0
11.905918084941485,0.5333701572453187,1949,3,1,525,A,1
3.9896585017772,-2.8740184993936904,2015,7,0,525,B,0
6.135559501776612,-4.368795499393803,1896,5,0,525,A,0
4.213016501776934,-4.730978499393762,1968,3,0,525,B,0
-2.550481440903228,1.6658581132974,1926,4,1,525,A,2
11.335925084941415,2.327552157245183,1968,3,0,525,B,1
10.707560555784545,3.1170090322521027,2003,3,0,525,C,1
4.05830950177679,-4.208442499393817,1952,4,0,525,B,0
4.654532994263676,-9.689884325399522,1994,3,0,525,C,0
8.607260555784482,6.042679032252185,1949,5,2,525,A,1
9.38871555578476,4.641496032252011,2000,4,0,525,C,1
6.867190994263595,-10.737831325399316,1967,5,0,525,A,0
5.110228501776788,-1.7274864993939385,2012,9,0,525,C,0
12.211165084941264,2.23454515724524,1959,3,0,525,A,1
-6.142198227143232,0.4146745833952892,1899,6,1,525,A,2
-5.726231887684493,4.9365484345086905,1914,3,2,525,A,2
5.293690501776752,-4.239068499393801,1911,5,0,525,A,0
3.8633769942634473,-9.862275325399356,1887,2,2,525,A,0
-4.719336227142882,-0.0011814166047869,1812,5,0,525,A,2
4.482971994263565,-10.81756032539936,1966,4,1,525,B,0
-5.753951227143367,1.475291583395382,1926,6,2,525,A,2
11.897831084941323,4.778055157245436,1971,4,0,525,C,1
-3.668269440903247,2.255980113297465,2008,6,3,525,C,2
7.00872499426346,-10.43897132539944,1944,4,0,525,B,0
5.382840994263873,-10.481628325399402,1928,1,0,525,B,0
5.32045550177682,-3.775803499393709,1920,4,2,525,A,0
-5.911096227143495,0.0603955833953833,2016,5,2,525,C,2
8.605529555784646,5.66853503225207,1955,4,0,525,A,1
-1.6236054409032352,3.314872113297479,1812,2,3,525,A,2
-4.590653227143426,1.2421965833953337,1961,4,2,525,A,2
10.841207084941496,1.8752441572452805,2006,3,0,525,C,1
-3.025305440903127,2.4666781132973306,2002,4,1,525,C,2
5.634512994263744,-9.36566532539921,1990,3,0,525,C,0
-6.245793887684444,7.530165434508685,1896,5,3,525,A,2
-5.294737227143393,0.4430485833955018,1883,6,0,525,A,2
-3.550975440903118,0.9801161132972817,1902,5,1,525,A,2
-5.770848227143339,0.0512545833953836,1894,6,3,525,A,2
3.6934505017769936,-3.496820499393783,1924,4,3,525,A,0
-2.5980764409032293,1.606315113297324,1927,4,2,525,A,2
5.0267215017769615,-4.343925499393611,1942,4,2,525,A,0
9.681533555784656,3.605139032252058,1956,3,0,525,A,1
4.603955501776824,-3.119987499393749,1954,4,1,525,B,0
10.735414084941771,0.8136061572453777,1907,4,0,525,A,1
5.68993150177667,-3.872909499393876,1900,5,0,525,A,0
-5.878102227143351,0.0893405833954048,2009,6,0,525,C,2
-2.977014440903064,2.371848113297329,1874,2,1,525,A,2
4.056968994263528,-9.771734325399326,1953,4,0,525,B,0
